ev_id,ntsb_no,ev_type,ev_date,ev_time,ev_country,ev_year,ev_month,on_ground_collision,latitude,longitude,apt_dist,light_cond,wind_vel_kts,gust_kts,altimeter,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,ev_inj_tot_f,ev_inj_tot_m,ev_inj_tot_n,ev_inj_tot_s,ev_inj_tot_t,BroadPhaseofFlight,aircraft_count,Aircraft_ID,event_key,Aircraft_Key,eng_type,far_part,damage,acft_make,acft_category,homebuilt,total_seats,num_eng,fixed_retractable,date_last_insp,owner_acft,certs_held,oprtng_cert,oper_cert,second_pilot,evacuation,rwy_len,rwy_width,acft_year,fuel_on_board,unmanned,acft_fatal_count,acft_minor_count,acft_none_count,acft_serious_count,acft_total_person_count,acft_injured_person_count
20200726X15926,CEN20CA308,ACC,07/26/20 00:00:00,31.0,USA,2020,7,,391433N,0089333W,0.0,DAYL,,0.0,30.049999,SERS,,,,0,0,0,1,1.0,Landing,1.0,1,20200726X15926_1,1.0,REC,091,SUBS,MAULE,AIR,N,4.0,,FIXD,07/03/20 00:00:00,,Y,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0
20200727X35400,CEN20LA309,ACC,07/27/20 00:00:00,1545.0,USA,2020,7,,432542N,0981440W,23.0,DAYL,5.0,0.0,30.120001,FATL,,0.0,,1,0,0,0,1.0,Maneuvering,1.0,1,20200727X35400_1,1.0,REC,091,DEST,Cessna,AIR,N,1.0,1.0,FIXD,,,Y,,,N,,,,1974.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20200725X21035,CEN20CA310,ACC,07/25/20 00:00:00,10.0,USA,2020,7,,413812N,0085510W,0.0,DAYL,,0.0,30.09,MINR,,,,0,1,1,0,2.0,Maneuvering,1.0,1,20200725X21035_1,1.0,REC,091,SUBS,Champion,AIR,N,2.0,1.0,FIXD,09/12/19 00:00:00,,Y,,,N,,4540.0,75.0,1974.0,20.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
20200724X30720,ERA20LA261,ACC,07/24/20 00:00:00,1402.0,USA,2020,7,,175722N,0066174W,0.0,DAYL,10.0,0.0,30.040001,NONE,,,,0,0,2,0,2.0,Enroute,1.0,1,20200724X30720_1,1.0,REC,091,SUBS,Cessna,AIR,N,4.0,1.0,RETR,11/08/19 00:00:00,,Y,,,Y,,,,1971.0,51.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200727X40311,CEN20CA311,ACC,07/27/20 00:00:00,1708.0,USA,2020,7,,391758N,1021615W,14.0,DAYL,14.0,0.0,28.0,MINR,,,,0,1,0,0,1.0,Maneuvering,1.0,1,20200727X40311_1,1.0,REC,137,SUBS,Air Tractor,AIR,N,1.0,1.0,FIXD,01/10/20 00:00:00,Miller Tom O,Y,,,N,,,,1989.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0
20200727X31809,CEN20CA312,ACC,07/27/20 00:00:00,1210.0,USA,2020,7,,405453N,0824724W,0.0,DAYL,11.0,15.0,29.969999,NONE,,,,0,0,1,0,1.0,Maneuvering,1.0,1,20200727X31809_1,1.0,TP,137,SUBS,Air Tractor,AIR,N,1.0,1.0,FIXD,03/11/20 00:00:00,Fisher Spray Service LLC,Y,,,N,,,,2008.0,140.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200727X61210,CEN20CA313,ACC,07/27/20 00:00:00,1720.0,USA,2020,7,,422622N,0893055W,0.0,DAYL,5.0,0.0,30.0,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20200727X61210_1,1.0,REC,137,SUBS,Robinson,HELI,N,4.0,1.0,FIXD,09/13/19 00:00:00,MF Helicopters Llc,Y,,,N,,,,1998.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200728X82604,CEN20LA314,ACC,07/28/20 00:00:00,643.0,USA,2020,7,,294533N,0952215W,0.0,NITE,0.0,0.0,29.950001,SERS,,,,0,0,0,2,2.0,Enroute,1.0,1,20200728X82604_1,1.0,REC,091,SUBS,Piper,AIR,N,4.0,1.0,RETR,04/28/20 00:00:00,Anson Air Llc,Y,,,N,,,,1972.0,,0.0,0.0,0.0,0.0,2.0,2.0,2.0
20200727X90604,CEN20CA316,ACC,07/27/20 00:00:00,2030.0,USA,2020,7,,004097N,0097354W,1.0,DAYL,9.0,0.0,30.059999,MINR,,,,0,1,0,0,1.0,Initial Climb,1.0,1,20200727X90604_1,1.0,REC,137,SUBS,Robinson,HELI,N,4.0,1.0,FIXD,03/12/20 00:00:00,Rotorwings Aviation LLC,Y,,,N,,,,2000.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0
20200728X14620,WPR20CA243,ACC,07/28/20 00:00:00,1445.0,USA,2020,7,,473650N,1221534W,1.0,DAYL,5.0,0.0,29.950001,MINR,,1.0,,0,1,0,0,2.0,Landing,1.0,1,20200728X14620_1,1.0,TP,091,SUBS,Quest,AIR,N,10.0,1.0,RETR,05/28/20 00:00:00,,Y,,,N,,,,2010.0,309.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
20200729X70322,ERA20LA262,ACC,07/29/20 00:00:00,1.0,USA,2020,7,,304248N,0874218W,0.0,DAYL,,0.0,30.030001,FATL,0.0,,,2,0,0,0,2.0,Enroute,1.0,1,20200729X70322_1,1.0,REC,091,SUBS,Beech,AIR,N,6.0,1.0,RETR,07/02/20 00:00:00,,Y,,,N,,,,1974.0,,0.0,2.0,0.0,0.0,0.0,2.0,2.0
20200729X94718,ERA20CA263,ACC,07/05/20 00:00:00,1700.0,USA,2020,7,,322619N,0086314W,0.0,DAYL,4.0,0.0,29.93,NONE,0.0,0.0,0.0,0,0,1,0,1.0,Landing,1.0,1,20200729X94718_1,1.0,REC,091,SUBS,Cessna,AIR,N,4.0,1.0,FIXD,05/20/20 00:00:00,Box Aviation Inc,Y,,,N,,5400.0,100.0,2000.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200721X15152,ERA20CA264,ACC,07/18/20 00:00:00,2205.0,USA,2020,7,,041105N,0713440W,0.0,DAYL,9.0,0.0,30.01,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20200721X15152_1,1.0,REC,091,SUBS,Mooney,AIR,N,4.0,1.0,RETR,03/01/20 00:00:00,Unicorn Aviation Inc,Y,,,N,,2502.0,100.0,1985.0,30.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200725X04434,ERA20CA265,ACC,07/25/20 00:00:00,1340.0,USA,2020,7,,303647N,0812758W,0.0,DAYL,5.0,0.0,30.120001,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20200725X04434_1,1.0,REC,091,SUBS,Piper,AIR,N,4.0,1.0,RETR,07/24/20 00:00:00,,Y,,,N,,5152.0,100.0,1978.0,45.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200729X45803,CEN20CA317,ACC,07/17/20 00:00:00,1615.0,USA,2020,7,,451834N,0924124W,0.0,DAYL,7.0,0.0,30.040001,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20200729X45803_1,1.0,REC,091,SUBS,Cessna,AIR,N,2.0,1.0,FIXD,07/01/19 00:00:00,,Y,,,Y,,5006.0,75.0,1947.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200729X52602,WPR20LA244,ACC,07/29/20 00:00:00,1700.0,USA,2020,7,,375512N,1143224W,0.0,DAYL,,0.0,30.02,FATL,,,,2,0,0,0,2.0,Enroute,1.0,1,20200729X52602_1,1.0,TS,091,DEST,AMERICAN EUROCOPTER,AIR,N,6.0,1.0,FIXD,06/03/20 00:00:00,,Y,,,N,,,,2013.0,,0.0,2.0,0.0,0.0,0.0,2.0,2.0
20200730X70921,ERA20CA267,ACC,07/29/20 00:00:00,0.0,USA,2020,7,,035725N,0080350W,0.0,DAYL,3.0,0.0,29.93,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20200730X70921_1,1.0,REC,091,SUBS,PIPER,AIR,N,4.0,1.0,FIXD,11/14/19 00:00:00,Kingdom Air Corps,Y,,,N,,2350.0,35.0,1964.0,34.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200730X63728,WPR20LA245,ACC,07/30/20 00:00:00,1538.0,USA,2020,7,,452324N,1113329W,0.0,DAYL,,0.0,30.370001,FATL,,,,1,0,0,2,3.0,Maneuvering,1.0,1,20200730X63728_1,1.0,REC,091,SUBS,Cessna,AIR,N,2.0,2.0,RETR,04/01/20 00:00:00,,Y,,,N,,,,1971.0,114.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0
20200720X01733,ERA20CA268,ACC,07/18/20 00:00:00,1630.0,USA,2020,7,,444139N,0692252W,1.0,DAYL,8.0,0.0,0.0,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20200720X01733_1,1.0,REC,091,SUBS,Piper,AIR,N,3.0,1.0,FIXD,07/03/19 00:00:00,,Y,,,N,,1700.0,200.0,1947.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200730X91205,WPR20LA246,ACC,07/30/20 00:00:00,1956.0,USA,2020,7,N,372142N,1143359W,0.0,DAYL,,0.0,30.040001,FATL,,,,2,0,0,0,2.0,Enroute,2.0,1,20200730X91205_1,1.0,TP,PUBU,DEST,Air Tractor,AIR,N,1.0,1.0,FIXD,07/12/20 00:00:00,,Y,,,N,,,,2003.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20200730X91205,WPR20LA246,ACC,07/30/20 00:00:00,1956.0,USA,2020,7,N,372142N,1143359W,0.0,DAYL,,0.0,30.040001,FATL,,,,2,0,0,0,2.0,Enroute,2.0,2,20200730X91205_2,2.0,TP,PUBU,DEST,Air Tractor,AIR,N,1.0,1.0,FIXD,07/12/20 00:00:00,M & M Air Service Of Beaumont Inc,Y,,,N,,,,1993.0,250.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20200730X70803,ERA20CA269,ACC,07/29/20 00:00:00,1800.0,USA,2020,7,,421729N,0734237W,0.0,DAYL,10.0,0.0,29.93,NONE,,,,0,0,1,0,1.0,Takeoff,1.0,1,20200730X70803_1,1.0,REC,091,SUBS,Cessna,AIR,N,4.0,1.0,FIXD,07/27/20 00:00:00,,Y,,,N,,5350.0,100.0,1978.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200731X20050,WPR20LA247,ACC,07/31/20 00:00:00,345.0,USA,2020,7,,324547N,1151637W,0.0,DAYL,6.0,0.0,29.68,MINR,,,,0,1,0,0,1.0,Maneuvering,1.0,1,20200731X20050_1,1.0,TS,137,SUBS,BELL,HELI,N,2.0,1.0,FIXD,07/08/20 00:00:00,Amador Fernandez,Y,,,N,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0
20200731X11938,ANC20LA074,ACC,07/31/20 00:00:00,1627.0,USA,2020,7,N,602944N,0015111W,0.0,DAYL,,0.0,29.93,FATL,,,,7,0,0,0,7.0,Enroute,2.0,1,20200731X11938_1,1.0,REC,135,SUBS,De Havilland,AIR,N,8.0,,FIXD,06/01/20 00:00:00,Soldotna Aircraft & Equipment Leasing Ll,Y,,,N,,,,1956.0,,0.0,6.0,0.0,0.0,0.0,6.0,6.0
20200731X11938,ANC20LA074,ACC,07/31/20 00:00:00,1627.0,USA,2020,7,N,602944N,0015111W,0.0,DAYL,,0.0,29.93,FATL,,,,7,0,0,0,7.0,Enroute,2.0,2,20200731X11938_2,2.0,REC,091,SUBS,Piper,AIR,N,,1.0,FIXD,,,Y,,,N,,,,1946.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20200801X13330,ERA20LA270,ACC,08/01/20 00:00:00,1400.0,USA,2020,8,,335733N,0801956W,0.0,DAYL,6.0,0.0,29.969999,MINR,,,,0,2,0,0,2.0,Maneuvering,1.0,1,20200801X13330_1,1.0,REC,091,SUBS,Piper,AIR,N,8.0,2.0,RETR,07/23/20 00:00:00,,Y,,,Y,,,,1975.0,184.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
20200802X53946,ERA20LA271,ACC,08/01/20 00:00:00,2000.0,USA,2020,8,,029341N,0822350W,1.0,DAYL,,0.0,29.959999,FATL,,,,1,0,0,0,1.0,Maneuvering,1.0,1,20200802X53946_1,1.0,REC,091,SUBS,American Aviation,AIR,N,4.0,1.0,FIXD,08/18/01 00:00:00,,Y,,,N,,,,1973.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20200802X25022,WPR20LA249,ACC,08/02/20 00:00:00,1441.0,USA,2020,8,,373612N,1131120W,7.0,DAYL,,0.0,30.209999,FATL,,,,2,0,0,0,2.0,Enroute,1.0,1,20200802X25022_1,1.0,REC,091,SUBS,North American,AIR,N,4.0,1.0,RETR,04/14/20 00:00:00,,Y,,,Y,,,,1947.0,,0.0,2.0,0.0,0.0,0.0,2.0,2.0
20200803X22344,CEN20CA320,ACC,07/31/20 00:00:00,1205.0,USA,2020,7,,402349N,0921054W,0.0,DAYL,10.0,0.0,29.969999,MINR,,,,0,1,0,0,1.0,Initial Climb,1.0,1,20200803X22344_1,1.0,REC,137,SUBS,Cessna,AIR,N,1.0,1.0,FIXD,04/15/20 00:00:00,Woods Flying Service Llc,Y,,,N,,3600.0,200.0,1979.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0
20200803X23905,CEN20LA321,ACC,08/01/20 00:00:00,630.0,USA,2020,8,,003695N,0098562W,0.0,NITE,4.0,0.0,30.059999,NONE,,,,0,0,4,0,4.0,Takeoff,1.0,1,20200803X23905_1,1.0,REC,091,SUBS,Piper,AIR,N,4.0,1.0,RETR,06/02/20 00:00:00,,Y,,,N,,2435.0,38.0,1978.0,26.5,0.0,0.0,0.0,4.0,0.0,4.0,0.0
20200802X32032,ERA20LA272,ACC,08/02/20 00:00:00,1510.0,USA,2020,8,,331042N,0086470W,0.0,DAYL,6.0,0.0,30.02,NONE,,,,0,0,2,0,2.0,Takeoff,1.0,1,20200802X32032_1,1.0,REC,091,SUBS,Piper,AIR,N,4.0,2.0,RETR,07/30/20 00:00:00,,Y,,,Y,,5000.0,75.0,1965.0,90.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200803X35353,CEN20LA322,ACC,08/02/20 00:00:00,2355.0,USA,2020,8,,321248N,0924347W,1.0,DAYL,,0.0,29.969999,SERS,,,,0,0,0,2,2.0,Enroute,1.0,1,20200803X35353_1,1.0,REC,091,SUBS,QUAD CITY,AIR,Y,2.0,1.0,FIXD,,,Y,,,N,,3204.0,75.0,2006.0,,0.0,0.0,0.0,0.0,2.0,2.0,2.0
20200803X43604,WPR20CA250,ACC,08/03/20 00:00:00,1437.0,USA,2020,8,,048102N,1141254W,0.0,DAYL,8.0,0.0,30.02,NONE,,,,0,0,3,0,3.0,Landing,1.0,1,20200803X43604_1,1.0,REC,091,SUBS,Cessna,AIR,N,4.0,1.0,FIXD,10/01/19 00:00:00,,Y,,,N,,1500.0,50.0,1978.0,50.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
20200803X11310,ERA20LA273,ACC,08/03/20 00:00:00,2341.0,USA,2020,8,,355643N,0835723W,0.0,DAYL,5.0,0.0,29.9,FATL,0.0,0.0,0.0,1,0,3,0,4.0,Approach,1.0,1,20200803X11310_1,1.0,TS,091,SUBS,Eurocopter,HELI,N,6.0,1.0,FIXD,10/14/19 00:00:00,,Y,,,Y,,,,2003.0,120.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0
20200728X51228,WPR20LA252,ACC,06/05/20 00:00:00,121.0,USA,2020,6,,445434N,0012309W,0.0,DAYL,6.0,18.0,29.9,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20200728X51228_1,1.0,REC,091,SUBS,Piper,AIR,N,4.0,2.0,RETR,03/10/20 00:00:00,,Y,,,N,,5146.0,100.0,1965.0,90.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200804X43854,WPR20CA253,ACC,08/04/20 00:00:00,1630.0,USA,2020,8,,039949N,1225258W,0.0,DAYL,,0.0,29.99,SERS,,,,0,0,0,2,2.0,Maneuvering,1.0,1,20200804X43854_1,1.0,REC,091,SUBS,Robert D Carr Jr,GYRO,Y,2.0,1.0,FIXD,01/15/20 00:00:00,,Y,,,N,,,,2017.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
20200803X05132,CEN20CA324,ACC,07/30/20 00:00:00,1930.0,USA,2020,7,,322722N,0965459W,0.0,DAYL,13.0,18.0,29.93,MINR,,,,0,1,0,0,1.0,Landing,1.0,1,20200803X05132_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20200801X90550,ERA20LA274,ACC,08/01/20 00:00:00,1150.0,USA,2020,8,,413056N,0075156W,0.0,DAYL,,0.0,30.01,NONE,,,,0,0,5,0,5.0,Takeoff,1.0,1,20200801X90550_1,1.0,REC,091,SUBS,Piper,AIR,N,6.0,1.0,RETR,03/01/20 00:00:00,,Y,,,N,,2986.0,50.0,1979.0,70.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
20200804X73007,WPR20CA254,ACC,07/22/20 00:00:00,2144.0,USA,2020,7,,431324N,1222516W,9.0,NITE,8.0,0.0,29.84,NONE,,,,0,0,4,0,4.0,Landing,1.0,1,20200804X73007_1,1.0,REC,091,SUBS,Cessna,AIR,N,4.0,1.0,FIXD,08/02/19 00:00:00,Mashiair LLC,Y,,,N,,5350.0,60.0,1981.0,45.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
20200804X74552,ANC20CA075,ACC,07/29/20 00:00:00,100.0,USA,2020,7,,062751N,1415123W,0.0,DAYL,,0.0,30.01,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20200804X74552_1,1.0,REC,091,SUBS,Piper,AIR,N,2.0,1.0,FIXD,07/01/19 00:00:00,,Y,,,,,,,1957.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200805X33330,ANC20CA076,ACC,08/04/20 00:00:00,2320.0,USA,2020,8,,613419N,1493222W,0.0,DAYL,7.0,0.0,29.700001,NONE,,,,0,0,1,0,1.0,Takeoff,1.0,1,20200805X33330_1,1.0,REC,091,SUBS,Piper,AIR,N,,1.0,FIXD,04/02/20 00:00:00,,Y,,,N,,3700.0,75.0,1978.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200805X73335,ERA20LA275,ACC,08/05/20 00:00:00,1733.0,USA,2020,8,,025452N,0008098W,0.0,DAYL,,0.0,30.02,NONE,,,,0,0,1,0,1.0,Enroute,1.0,1,20200805X73335_1,1.0,REC,091,SUBS,PIPER,AIR,N,1.0,1.0,FIXD,05/22/20 00:00:00,Aerial Banners Inc,Y,,,N,,,,1966.0,73.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200727X74651,ERA20CA276,ACC,07/26/20 00:00:00,1905.0,USA,2020,7,,275915N,0008218W,0.0,DAYL,4.0,0.0,30.07,NONE,0.0,0.0,0.0,0,0,2,0,2.0,Standing,1.0,1,20200727X74651_1,1.0,REC,091,SUBS,Cessna,AIR,N,4.0,1.0,RETR,06/25/20 00:00:00,,Y,,,N,,,,1975.0,60.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200806X32901,WPR20CA255,ACC,07/09/20 00:00:00,1800.0,USA,2020,7,,033221N,1165455W,0.0,DAYL,6.0,0.0,29.9,MINR,,,,0,1,0,0,1.0,Landing,1.0,1,20200806X32901_1,1.0,REC,091,SUBS,Air Creation/Sides Rick A,WSFT,N,2.0,1.0,FIXD,03/01/19 00:00:00,,Y,,,N,,5001.0,150.0,2008.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
20200806X33828,WPR20LA256,ACC,08/02/20 00:00:00,1717.0,USA,2020,8,,372016N,0121481W,1.0,DAYL,,0.0,30.049999,NONE,0.0,0.0,0.0,0,0,2,0,2.0,Approach,1.0,1,20200806X33828_1,1.0,REC,091,SUBS,CESSNA,AIR,N,4.0,1.0,FIXD,03/05/20 00:00:00,,Y,,,Y,,3100.0,75.0,2014.0,35.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200805X64619,ERA20LA277,ACC,08/05/20 00:00:00,1645.0,USA,2020,8,,444137N,0692255W,0.0,DAYL,15.0,0.0,0.0,MINR,,,,0,2,0,0,2.0,Maneuvering,1.0,1,20200805X64619_1,1.0,REC,091,SUBS,PIPER,AIR,N,4.0,1.0,FIXD,02/26/20 00:00:00,,Y,,,Y,,,,1963.0,50.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
20200806X70122,CEN20CA326,ACC,08/06/20 00:00:00,2015.0,USA,2020,8,,383949N,0903841W,0.0,DAYL,3.0,0.0,30.09,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20200806X70122_1,1.0,TS,PUBU,SUBS,Hughes,HELI,N,,,FIXD,08/04/20 00:00:00,St Louis County Police Department,Y,,,Y,,,,,,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200805X00027,ANC20LA077,ACC,08/05/20 00:00:00,2130.0,USA,2020,8,,603447N,1511439W,0.0,DAYL,4.0,0.0,29.67,NONE,,,,0,0,4,0,4.0,Landing,1.0,1,20200805X00027_1,1.0,REC,135,SUBS,Cessna,AIR,N,4.0,1.0,FIXD,02/26/20 00:00:00,Reynolds Frederick A,Y,,,N,,7855.0,150.0,1971.0,35.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
20200807X42342,ANC20CA078,ACC,08/05/20 00:00:00,1955.0,USA,2020,8,,633136N,1504743W,0.0,DAYL,,20.0,0.0,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20200807X42342_1,1.0,REC,091,SUBS,GREG MILLER,AIR,N,,,FIXD,10/02/19 00:00:00,,Y,,,N,,,,2008.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200807X45731,CEN20LA327,ACC,08/03/20 00:00:00,1900.0,USA,2020,8,,355340N,0091733W,1.0,DAYL,6.0,0.0,29.959999,MINR,,,,0,1,0,0,1.0,Takeoff,1.0,1,20200807X45731_1,1.0,TP,137,SUBS,Grumman,AIR,N,1979.0,1.0,FIXD,02/18/20 00:00:00,Winemiller Steve,Y,,,N,,2680.0,100.0,1979.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0
20200807X60811,ERA20LA278,ACC,08/07/20 00:00:00,1436.0,USA,2020,8,,325911N,0081160W,1.0,DAYL,,0.0,30.09,SERS,,,,0,0,0,2,2.0,Approach,1.0,1,20200807X60811_1,1.0,REC,091,DEST,Cessna,AIR,N,6.0,1.0,RETR,07/03/20 00:00:00,"N206DJ, LLC",Y,,,N,,4990.0,75.0,1981.0,89.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
20200807X64527,ERA20CA279,ACC,08/07/20 00:00:00,1810.0,USA,2020,8,,413926N,0074438W,0.0,DAYL,6.0,0.0,30.110001,MINR,,,,0,1,1,0,2.0,Landing,1.0,1,20200807X64527_1,1.0,REC,091,SUBS,DAKOTA,AIR,Y,2.0,1.0,FIXD,08/01/20 00:00:00,,Y,,,N,,2800.0,100.0,2019.0,,0.0,0.0,1.0,1.0,0.0,2.0,1.0
20200807X30140,WPR20LA257,ACC,08/07/20 00:00:00,1930.0,USA,2020,8,,038563N,1225238W,0.0,DAYL,,0.0,29.879999,FATL,,,,1,0,0,0,1.0,Maneuvering,1.0,1,20200807X30140_1,1.0,ELEC,091,SUBS,SPORTINE AVIACIJA,GLI,N,1.0,1.0,FIXD,06/12/20 00:00:00,Matt J Herron,Y,,,N,,,,2020.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20200808X63356,WPR20LA258,ACC,08/07/20 00:00:00,1745.0,USA,2020,8,,040341N,0110301W,27.0,DAYL,5.0,0.0,30.120001,SERS,,,,0,4,0,2,6.0,Maneuvering,1.0,1,20200808X63356_1,1.0,REC,091,SUBS,Cessna,AIR,N,6.0,1.0,RETR,06/12/20 00:00:00,,Y,,,N,,,,1978.0,31.0,0.0,0.0,4.0,0.0,2.0,6.0,6.0
20200808X64216,CEN20LA328,ACC,08/08/20 00:00:00,1600.0,USA,2020,8,,301130N,1031237W,0.0,DAYL,9.0,0.0,30.26,FATL,,,,3,0,0,1,4.0,Maneuvering,1.0,1,20200808X64216_1,1.0,TS,091,DEST,Bell,HELI,N,4.0,1.0,FIXD,08/02/20 00:00:00,Southwest Heliservices Llc,Y,,,N,,,,1978.0,,0.0,3.0,0.0,0.0,1.0,4.0,4.0
20200809X42236,WPR20LA259,ACC,08/09/20 00:00:00,1500.0,USA,2020,8,,352652N,0118419W,0.0,DAYL,,0.0,0.0,SERS,,,,0,1,0,1,2.0,Enroute,1.0,1,20200809X42236_1,1.0,REC,091,DEST,Rutan,AIR,Y,2.0,1.0,FIXD,07/15/20 00:00:00,,Y,,,N,,,,1984.0,16.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0
20200809X13150,CEN20LA329,ACC,08/09/20 00:00:00,1930.0,USA,2020,8,,424049N,0088188W,1.0,DAYL,7.0,16.0,29.969999,SERS,,,,0,1,0,1,2.0,Initial Climb,1.0,1,20200809X13150_1,1.0,REC,091,SUBS,Piper,AIR,N,2.0,1.0,FIXD,07/01/20 00:00:00,,Y,,,N,,,,,30.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0
20200810X10144,ERA20CA280,ACC,08/09/20 00:00:00,1843.0,USA,2020,8,,401239N,0794943W,0.0,DAYL,4.0,0.0,30.059999,MINR,,,,0,1,0,0,1.0,Landing,1.0,1,20200810X10144_1,1.0,REC,091,SUBS,CUBCRAFTERS INC,AIR,N,2.0,1.0,FIXD,06/04/20 00:00:00,,Y,,,N,,,,2016.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
20200809X02446,CEN20LA330,ACC,08/08/20 00:00:00,2345.0,USA,2020,8,,413754N,0954736W,0.0,DAYL,5.0,0.0,29.92,SERS,,,,0,0,0,1,1.0,Maneuvering,1.0,1,20200809X02446_1,1.0,REC,137,SUBS,Robinson,HELI,N,2.0,1.0,FIXD,09/06/20 00:00:00,Mills County Choppers Inc.,Y,,,N,,,,2005.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0
20200816X62854,CEN20CA341,ACC,08/16/20 00:00:00,1400.0,USA,2020,8,,045477N,0094123W,0.0,DAYL,0.0,0.0,30.049999,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20200816X62854_1,1.0,TP,137,SUBS,GRUMMAN,AIR,N,1.0,1.0,FIXD,12/17/19 00:00:00,,Y,,,N,,2200.0,70.0,1979.0,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200814X44852,CEN20LA342,ACC,08/14/20 00:00:00,1643.0,USA,2020,8,,421717N,0089810W,0.0,DAYL,10.0,14.0,30.040001,MINR,,1.0,,0,0,1,0,2.0,Enroute,1.0,1,20200814X44852_1,1.0,REC,091,SUBS,Siebel,AIR,Y,2.0,1.0,FIXD,08/02/20 00:00:00,,Y,,,N,,2540.0,260.0,2002.0,45.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200815X64853,CEN20LA343,ACC,08/15/20 00:00:00,1807.0,USA,2020,8,,455755N,0953555W,0.0,DAYL,8.0,0.0,30.040001,MINR,,,,0,2,0,0,2.0,Takeoff,1.0,1,20200815X64853_1,1.0,REC,091,DEST,Piper,AIR,N,2.0,1.0,FIXD,,,Y,,,N,,3000.0,50.0,1979.0,15.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
