,accident_id,engine_ELEC,engine_GTFN,engine_HR,engine_LR,engine_NONE,engine_REC,engine_TF,engine_TJ,engine_TP,engine_TS,engine_UNK
16824,20170918X13400_1,0,0,0,0,0,1,0,0,0,0,0
16825,20170917X13437_1,0,0,0,0,0,1,0,0,0,0,0
16826,20170916X21511_1,0,0,0,0,0,0,0,0,1,0,0
16828,20170918X44114_1,0,0,0,0,0,1,0,0,0,0,0
16829,20170918X33852_1,0,0,0,0,0,1,0,0,0,0,0
16830,20170918X90931_1,0,0,0,0,0,1,0,0,0,0,0
16831,20170916X14905_1,0,0,0,0,0,1,0,0,0,0,0
16832,20170919X95919_1,0,0,0,0,0,1,0,0,0,0,0
16833,20170916X73434_1,0,0,0,0,0,1,0,0,0,0,0
16834,20170919X21640_1,0,0,0,0,0,1,0,0,0,0,0
16835,20170919X21640_2,0,0,0,0,0,1,0,0,0,0,0
16836,20170913X93308_1,0,0,0,0,0,1,0,0,0,0,0
16838,20170831X11632_1,0,0,0,0,0,1,0,0,0,0,0
16839,20170920X64035_1,0,0,0,0,0,0,1,0,0,0,0
16841,20170920X72340_1,0,0,0,0,0,0,1,0,0,0,0
16843,20170920X93326_1,0,0,0,0,0,1,0,0,0,0,0
16844,20170920X03458_1,0,0,0,0,0,1,0,0,0,0,0
16845,20170920X73206_1,0,0,0,0,0,1,0,0,0,0,0
16846,20170920X13934_1,0,0,0,0,0,1,0,0,0,0,0
16847,20170920X73238_1,0,0,0,0,0,1,0,0,0,0,0
16848,20170921X30609_1,0,0,0,0,0,1,0,0,0,0,0
16849,20170920X64857_1,0,0,0,0,0,1,0,0,0,0,0
16850,20170921X85923_1,0,0,0,0,0,1,0,0,0,0,0
16851,20170922X30045_1,0,0,0,0,0,0,1,0,0,0,0
16853,20170922X54600_1,1,0,0,0,0,0,0,0,0,0,0
16857,20170923X20448_1,0,0,0,0,0,1,0,0,0,0,0
16858,20170923X20932_1,0,0,0,0,0,1,0,0,0,0,0
16859,20170923X85234_1,0,0,0,0,0,1,0,0,0,0,0
16860,20170923X01730_1,0,0,0,0,0,1,0,0,0,0,0
16861,20170923X01730_2,0,0,0,0,0,1,0,0,0,0,0
16862,20170924X02230_1,0,0,0,0,0,0,0,0,1,0,0
16864,20170924X94151_1,0,0,0,0,0,1,0,0,0,0,0
16865,20170924X10820_1,0,0,0,0,0,1,0,0,0,0,0
16866,20170925X23622_1,0,0,0,0,0,0,1,0,0,0,0
16868,20170925X25031_1,0,0,0,0,0,1,0,0,0,0,0
16869,20170925X93607_1,0,0,0,0,0,1,0,0,0,0,0
16870,20170926X85822_1,0,0,0,0,0,1,0,0,0,0,0
16871,20170926X85855_1,0,0,0,0,0,1,0,0,0,0,0
16872,20170907X51721_1,0,0,0,0,0,1,0,0,0,0,0
16873,20170922X51321_1,0,0,0,0,0,1,0,0,0,0,0
16874,20170924X32511_1,0,0,0,0,0,1,0,0,0,0,0
16875,20170924X05410_1,0,0,0,0,0,1,0,0,0,0,0
16876,20170924X10414_1,0,0,0,0,0,1,0,0,0,0,0
16877,20170926X14008_1,0,0,0,0,0,1,0,0,0,0,0
16878,20170923X81050_1,0,0,0,0,0,0,0,0,0,0,0
16879,20170926X23016_1,0,0,0,0,0,1,0,0,0,0,0
16880,20170924X04048_1,0,0,0,0,0,1,0,0,0,0,0
16881,20170924X04658_1,0,0,0,0,0,1,0,0,0,0,0
16882,20170921X60120_1,0,0,0,0,0,1,0,0,0,0,0
16883,20170926X41512_1,0,0,0,0,0,1,0,0,0,0,0
16884,20170927X75817_1,0,0,0,0,0,1,0,0,0,0,0
16885,20170927X15150_1,0,0,0,0,0,1,0,0,0,0,0
16886,20170927X10647_1,0,0,0,0,0,1,0,0,0,0,0
16887,20170915X63845_1,0,0,0,0,0,1,0,0,0,0,0
16888,20170927X35055_1,0,0,0,0,0,1,0,0,0,0,0
16889,20170928X95419_1,0,0,0,0,0,1,0,0,0,0,0
16890,20170915X52930_1,0,0,0,0,0,1,0,0,0,0,0
16891,20170927X43015_1,0,0,0,0,0,1,0,0,0,0,0
16892,20170928X24350_1,0,0,0,0,0,1,0,0,0,0,0
16893,20170927X35946_1,0,0,0,0,0,0,0,0,0,1,0
16894,20170928X24944_1,0,0,0,0,0,1,0,0,0,0,0
16895,20170928X72326_1,0,0,0,0,0,1,0,0,0,0,0
16896,20170928X03002_1,0,0,0,0,0,1,0,0,0,0,0
16897,20170928X04403_1,0,0,0,0,0,1,0,0,0,0,0
16898,20170926X61913_1,0,0,0,0,0,1,0,0,0,0,0
16899,20170930X11451_1,0,0,0,0,0,1,0,0,0,0,0
16900,20171001X01929_1,0,0,0,0,0,1,0,0,0,0,0
16901,20171001X70042_1,0,0,0,0,0,1,0,0,0,0,0
16902,20171002X95003_1,0,0,0,0,0,0,1,0,0,0,0
16904,20171002X95003_2,0,0,0,0,0,0,1,0,0,0,0
16906,20171002X95654_1,0,0,0,0,0,1,0,0,0,0,0
16907,20171002X35529_1,0,0,0,0,0,1,0,0,0,0,0
16908,20171002X24023_1,0,0,0,0,0,1,0,0,0,0,0
16909,20171002X44715_1,0,0,0,0,0,1,0,0,0,0,0
16910,20171003X85920_1,0,0,0,0,0,1,0,0,0,0,0
16911,20171003X90418_1,0,0,0,0,0,1,0,0,0,0,0
16912,20171003X92213_1,0,0,0,0,0,1,0,0,0,0,0
16913,20171003X23920_1,0,0,0,0,0,0,1,0,0,0,0
16915,20171002X04059_1,0,0,0,0,0,1,0,0,0,0,0
16916,20171004X81011_1,0,0,0,0,0,1,0,0,0,0,0
16917,20171003X44053_1,0,0,0,0,0,1,0,0,0,0,0
16918,20171004X81252_1,0,0,0,0,0,1,0,0,0,0,0
16919,20171004X92434_1,0,0,0,0,0,1,0,0,0,0,0
16921,20171004X21731_1,0,0,0,0,0,1,0,0,0,0,0
16922,20171005X94851_1,0,0,0,0,0,1,0,0,0,0,0
16924,20171005X44145_1,0,0,0,0,0,0,1,0,0,0,0
16926,20171005X94549_1,0,0,0,0,0,1,0,0,0,0,0
16927,20170925X53959_1,0,0,0,0,0,1,0,0,0,0,0
16928,20171007X53946_1,0,0,0,0,0,1,0,0,0,0,0
16929,20171007X12946_1,0,0,0,0,0,1,0,0,0,0,0
16930,20171007X71220_1,0,0,0,0,0,1,0,0,0,0,0
16931,20171007X71220_2,0,0,0,0,0,1,0,0,0,0,0
16932,20171007X12417_1,0,0,0,0,0,0,0,0,0,1,0
16933,20171005X93025_1,0,0,0,0,0,1,0,0,0,0,0
16934,20171007X24237_1,0,0,0,0,0,1,0,0,0,0,0
16935,20171008X84526_1,0,0,0,0,0,0,1,0,0,0,0
16936,20171010X02857_1,0,0,0,0,0,1,0,0,0,0,0
16937,20171010X14233_1,0,0,0,0,0,1,0,0,0,0,0
16938,20171010X13933_1,0,0,0,0,0,1,0,0,0,0,0
16939,20171010X24839_1,0,0,0,0,0,1,0,0,0,0,0
16940,20171009X04506_1,0,0,0,0,0,1,0,0,0,0,0
16941,20171005X45003_1,0,0,0,0,0,1,0,0,0,0,0
16942,20171010X44615_1,0,0,0,0,0,1,0,0,0,0,0
16943,20171010X73118_1,0,0,0,0,0,1,0,0,0,0,0
16944,20171012X11306_1,0,0,0,0,0,1,0,0,0,0,0
16946,20171012X24035_1,0,0,0,0,0,0,0,0,1,0,0
16947,20171012X51937_1,0,0,0,0,0,1,0,0,0,0,0
16948,20171012X53947_1,0,0,0,0,0,1,0,0,0,0,0
16949,20171013X83912_1,0,0,0,0,0,1,0,0,0,0,0
16950,20171011X21947_1,0,0,0,0,0,1,0,0,0,0,0
16951,20171013X22853_1,0,0,0,0,0,1,0,0,0,0,0
16952,20171015X05250_1,0,0,0,0,0,0,1,0,0,0,0
16954,20171016X91853_1,0,0,0,0,0,1,0,0,0,0,0
16955,20171016X00744_1,0,0,0,0,0,1,0,0,0,0,0
16956,20171016X23330_1,0,0,0,0,0,0,0,0,0,1,0
16958,20171016X12431_1,0,0,0,0,0,1,0,0,0,0,0
16959,20171012X40015_1,0,0,0,0,0,1,0,0,0,0,0
16960,20171017X93753_1,0,0,0,0,0,1,0,0,0,0,0
16961,20171015X10059_1,0,0,0,0,0,1,0,0,0,0,0
16962,20171017X22730_1,0,0,0,0,0,1,0,0,0,0,0
16963,20171017X51841_1,0,0,0,0,0,1,0,0,0,0,0
16964,20171017X74548_1,0,0,0,0,0,1,0,0,0,0,0
16965,20171018X34200_1,0,0,0,0,0,1,0,0,0,0,0
16966,20171016X74852_1,0,0,0,0,0,1,0,0,0,0,0
16967,20171018X84140_1,0,0,0,0,0,1,0,0,0,0,0
16969,20171015X04048_1,0,0,0,0,0,1,0,0,0,0,0
16970,20171018X01510_1,0,0,0,0,0,1,0,0,0,0,0
16971,20171019X21602_1,0,0,0,0,0,1,0,0,0,0,0
16972,20171019X83818_1,0,0,0,0,0,1,0,0,0,0,0
16973,20171019X45158_1,0,0,0,0,1,0,0,0,0,0,0
16974,20171019X45158_2,0,0,0,0,1,0,0,0,0,0,0
16975,20171019X70539_1,0,0,0,0,0,1,0,0,0,0,0
16976,20171020X11042_1,0,0,0,0,0,1,0,0,0,0,0
16977,20171020X15857_1,0,0,0,0,0,1,0,0,0,0,0
16978,20171020X15857_2,0,0,0,0,0,1,0,0,0,0,0
16979,20171021X11648_1,0,0,0,0,0,1,0,0,0,0,0
16980,20171021X33005_1,0,0,0,0,0,1,0,0,0,0,0
16981,20171022X04025_1,0,0,0,0,0,1,0,0,0,0,0
16982,20171022X74256_1,0,0,0,0,0,1,0,0,0,0,0
16983,20171023X45710_1,0,0,0,0,0,1,0,0,0,0,0
16984,20171023X94913_1,0,0,0,0,0,1,0,0,0,0,0
16985,20171023X93558_1,0,0,0,0,0,1,0,0,0,0,0
16986,20171023X81254_1,0,0,0,0,0,1,0,0,0,0,0
16987,20171023X82354_1,0,0,0,0,0,1,0,0,0,0,0
16988,20171024X15807_1,0,0,0,0,0,0,0,0,1,0,0
16989,20171022X22246_1,0,0,0,0,0,1,0,0,0,0,0
16990,20171024X25956_1,0,0,0,0,0,0,0,0,1,0,0
16992,20171024X22125_1,0,0,0,0,0,1,0,0,0,0,0
16993,20171025X14620_1,0,0,0,0,0,1,0,0,0,0,0
16994,20171025X21112_1,0,0,0,0,0,1,0,0,0,0,0
16995,20171025X82017_1,0,0,0,0,0,0,0,0,0,1,0
16996,20171024X93521_1,0,0,0,0,0,1,0,0,0,0,0
16997,20171018X84308_1,0,0,0,0,0,1,0,0,0,0,0
16998,20171022X15558_1,0,0,0,0,0,0,0,0,1,0,0
17000,20171024X22615_1,0,0,0,0,0,1,0,0,0,0,0
17001,20171025X70552_1,0,0,0,0,0,1,0,0,0,0,0
17002,20171026X33444_1,0,0,0,0,0,1,0,0,0,0,0
17003,20171022X92050_1,0,0,0,0,0,1,0,0,0,0,0
17004,20171026X85022_1,0,0,0,0,0,1,0,0,0,0,0
17005,20171026X00846_1,0,0,0,0,0,1,0,0,0,0,0
17006,20171030X60823_1,0,0,0,0,0,1,0,0,0,0,0
17007,20171003X01002_1,0,0,0,0,0,1,0,0,0,0,0
17008,20171030X41803_1,0,0,0,0,0,1,0,0,0,0,0
17010,20171030X25446_1,0,0,0,0,0,1,0,0,0,0,0
17011,20171031X10251_1,0,0,0,0,0,1,0,0,0,0,0
17012,20171031X10138_1,0,0,0,0,0,1,0,0,0,0,0
17013,20171031X31232_1,0,0,0,0,0,0,0,0,0,1,0
17015,20171030X93600_1,0,0,0,0,0,1,0,0,0,0,0
17016,20171031X04749_1,0,0,0,0,0,1,0,0,0,0,0
17017,20171030X51816_1,0,0,0,0,0,1,0,0,0,0,0
17018,20171031X55947_1,0,0,0,0,0,0,0,0,0,1,0
17019,20171030X65427_1,0,0,0,0,0,1,0,0,0,0,0
17020,20171101X40825_1,0,0,0,0,0,0,0,0,1,0,0
17021,20170721X11429_1,0,0,0,0,0,0,0,0,1,0,0
17022,20171030X43813_1,0,0,0,0,0,1,0,0,0,0,0
17024,20171103X03137_1,0,0,0,0,0,1,0,0,0,0,0
17025,20171103X11946_1,0,0,0,0,0,1,0,0,0,0,0
17026,20171103X42143_1,0,0,0,0,0,1,0,0,0,0,0
17027,20171104X12527_1,0,0,0,0,0,1,0,0,0,0,0
17028,20171106X75233_1,0,0,0,0,0,1,0,0,0,0,0
17029,20171106X30146_1,0,0,0,0,0,1,0,0,0,0,0
17030,20171106X54947_1,0,0,0,0,0,0,0,0,1,0,0
17031,20171106X75406_1,0,0,0,0,0,1,0,0,0,0,0
17032,20171107X95948_1,0,0,0,0,0,1,0,0,0,0,0
17033,20171107X44514_1,0,0,0,0,0,0,0,0,0,1,0
17034,20171107X60614_1,0,0,0,0,0,1,0,0,0,0,0
17035,20171107X13608_1,0,0,0,0,0,1,0,0,0,0,0
17036,20171108X81547_1,0,0,0,0,0,0,0,0,0,0,0
17037,20171108X93049_1,0,0,0,0,0,1,0,0,0,0,0
17038,20171108X95150_1,0,0,0,0,0,0,0,0,1,0,0
17040,20171108X02305_1,0,0,0,0,0,1,0,0,0,0,0
17041,20171108X84304_1,0,0,0,0,0,1,0,0,0,0,0
17042,20170830X55920_1,0,0,0,0,0,1,0,0,0,0,0
17043,20171106X72432_1,0,0,0,0,0,1,0,0,0,0,0
17044,20171108X41027_1,0,0,0,0,0,0,0,0,0,1,0
17045,20171108X55532_1,0,0,0,0,0,0,0,0,0,0,0
17047,20171108X90648_1,0,0,0,0,0,1,0,0,0,0,0
17048,20171109X83610_1,0,0,0,0,0,1,0,0,0,0,0
17049,20171108X52738_1,0,0,0,0,0,1,0,0,0,0,0
17050,20171108X94652_1,0,0,0,0,0,0,0,0,0,1,0
17051,20171110X61056_1,0,0,0,0,0,1,0,0,0,0,0
17052,20171111X81525_1,0,0,0,0,0,1,0,0,0,0,0
17053,20171111X83107_1,0,0,0,0,0,1,0,0,0,0,0
17054,20171112X42804_1,0,0,0,0,0,1,0,0,0,0,0
17055,20171112X72518_1,0,0,0,0,0,1,0,0,0,0,0
17056,20171112X42004_1,0,0,0,0,0,1,0,0,0,0,0
17057,20171103X74838_1,0,0,0,0,0,1,0,0,0,0,0
17058,20171113X12015_1,0,0,0,0,0,1,0,0,0,0,0
17059,20170916X94130_1,0,0,0,0,0,1,0,0,0,0,0
17060,20171113X84023_1,0,0,0,0,0,1,0,0,0,0,0
17061,20171114X30932_1,0,0,0,0,0,0,1,0,0,0,0
17062,20171113X91400_1,0,0,0,0,0,1,0,0,0,0,0
17063,20171114X52018_1,0,0,0,0,0,1,0,0,0,0,0
17064,20171114X41302_1,0,0,0,0,0,1,0,0,0,0,0
17065,20171115X14957_1,0,0,0,0,0,1,0,0,0,0,0
17066,20171116X92836_1,0,0,0,0,0,0,0,0,1,0,0
17067,20171116X64316_1,0,0,0,0,0,1,0,0,0,0,0
17068,20171117X01501_1,0,0,0,0,0,1,0,0,0,0,0
17069,20171116X35540_1,0,0,0,0,0,1,0,0,0,0,0
17070,20171118X22836_1,0,0,0,0,0,1,0,0,0,0,0
17071,20171118X15936_1,0,0,0,0,0,1,0,0,0,0,0
17072,20171119X14748_1,0,0,0,0,0,1,0,0,0,0,0
17073,20171119X32831_1,0,0,0,0,0,0,0,0,0,1,0
17074,20171119X20241_1,0,0,0,0,0,1,0,0,0,0,0
17075,20171120X30022_1,0,0,0,0,0,1,0,0,0,0,0
17076,20171116X91006_1,0,0,0,0,0,1,0,0,0,0,0
17077,20171118X25754_1,0,0,0,0,0,1,0,0,0,0,0
17078,20171120X62921_1,0,0,0,0,0,1,0,0,0,0,0
17079,20171112X54939_1,0,0,0,0,0,1,0,0,0,0,0
17080,20171120X44552_1,0,0,0,0,0,1,0,0,0,0,0
17081,20171120X90940_1,0,0,0,0,0,1,0,0,0,0,0
17082,20171120X80151_1,0,0,0,0,0,1,0,0,0,0,0
17083,20171120X25221_1,0,0,0,0,0,1,0,0,0,0,0
17084,20171121X93124_1,0,0,0,0,0,0,1,0,0,0,0
17086,20171116X53956_1,0,0,0,0,0,1,0,0,0,0,0
17087,20171119X05046_1,0,0,0,0,0,1,0,0,0,0,0
17088,20171122X93132_1,0,0,0,0,0,1,0,0,0,0,0
17089,20171122X11536_1,0,0,0,0,0,1,0,0,0,0,0
17090,20171122X13300_1,0,0,0,0,0,1,0,0,0,0,0
17091,20171123X41716_1,0,0,0,0,0,1,0,0,0,0,0
17092,20171123X70738_1,0,0,0,0,0,1,0,0,0,0,0
17093,20171127X03747_1,0,0,0,0,0,1,0,0,0,0,0
17094,20171127X95417_1,0,0,0,0,0,0,0,0,1,0,0
17095,20171125X91028_1,0,0,0,0,0,1,0,0,0,0,0
17096,20171127X02501_1,0,0,0,0,0,1,0,0,0,0,0
17097,20171124X23515_1,0,0,0,0,0,1,0,0,0,0,0
17098,20171125X85751_1,0,0,0,0,0,1,0,0,0,0,0
17099,20171125X90015_1,0,0,0,0,0,1,0,0,0,0,0
17100,20171127X10340_1,0,0,0,0,0,1,0,0,0,0,0
17102,20171127X61757_1,0,0,0,0,0,1,0,0,0,0,0
17103,20171127X63140_1,0,0,0,0,0,1,0,0,0,0,0
17104,20171126X04640_1,0,0,0,0,0,1,0,0,0,0,0
17105,20171128X93434_1,0,0,0,0,0,0,1,0,0,0,0
17107,20171128X93434_2,0,0,0,0,0,0,1,0,0,0,0
17109,20171128X94825_1,0,0,0,0,0,0,0,0,0,1,0
17110,20171128X94938_1,0,0,0,0,0,1,0,0,0,0,0
17111,20171128X05050_1,0,0,0,0,0,1,0,0,0,0,0
17112,20171122X32450_1,0,0,0,0,0,1,0,0,0,0,0
17113,20171127X32242_1,0,0,0,0,0,1,0,0,0,0,0
17114,20171128X34858_1,0,0,0,0,0,1,0,0,0,0,0
17115,20171128X72916_1,0,0,0,0,0,1,0,0,0,0,0
17116,20171121X10001_1,0,0,0,0,0,1,0,0,0,0,0
17117,20171127X13142_1,0,0,0,0,0,1,0,0,0,0,0
17118,20171129X11335_1,0,0,0,0,0,1,0,0,0,0,0
17119,20171123X23401_1,0,0,0,0,0,1,0,0,0,0,0
17121,20171129X73821_1,0,0,0,0,0,1,0,0,0,0,0
17122,20171129X21403_1,0,0,0,0,0,1,0,0,0,0,0
17123,20171117X45442_1,0,0,0,0,0,1,0,0,0,0,0
17124,20171130X10310_1,0,0,0,0,0,1,0,0,0,0,0
17125,20171124X14339_1,0,0,0,0,0,1,0,0,0,0,0
17126,20171201X94959_1,0,0,0,0,0,1,0,0,0,0,0
17127,20171201X14308_1,0,0,0,0,0,0,1,0,0,0,0
17129,20171117X44300_1,0,0,0,0,0,1,0,0,0,0,0
17131,20171201X35829_1,0,0,0,0,0,0,1,0,0,0,0
17133,20171201X51708_1,0,0,0,0,0,1,0,0,0,0,0
17134,20171201X80124_1,0,0,0,0,0,1,0,0,0,0,0
17135,20171202X04340_1,0,0,0,0,0,1,0,0,0,0,0
17136,20171202X11405_1,0,0,0,0,0,1,0,0,0,0,0
17137,20171202X94738_1,0,0,0,0,0,1,0,0,0,0,0
17138,20171204X53544_1,0,0,0,0,0,1,0,0,0,0,0
17139,20171204X72456_1,0,0,0,0,0,1,0,0,0,0,0
17140,20171204X10532_1,0,0,0,0,0,1,0,0,0,0,0
17141,20171205X01542_1,0,0,0,0,0,0,0,0,0,1,0
17142,20171205X23358_1,0,0,0,0,0,0,0,0,1,0,0
17144,20171205X52428_1,0,0,0,0,0,1,0,0,0,0,0
17145,20171205X52647_1,0,0,0,0,0,1,0,0,0,0,0
17146,20171206X31304_1,0,0,0,0,0,1,0,0,0,0,0
17147,20171206X43704_1,0,0,0,0,0,1,0,0,0,0,0
17149,20171127X32648_1,0,0,0,0,0,1,0,0,0,0,0
17150,20171206X84125_1,0,0,0,0,0,1,0,0,0,0,0
17151,20171207X05537_1,0,0,0,0,0,0,0,0,0,0,0
17153,20171203X55850_1,0,0,0,0,0,1,0,0,0,0,0
17154,20171203X55953_1,0,0,0,0,0,1,0,0,0,0,0
17156,20171207X64827_1,0,0,0,0,0,1,0,0,0,0,0
17157,20171207X14956_1,0,0,0,0,0,0,0,0,0,1,0
17158,20171205X42203_1,0,0,0,0,0,1,0,0,0,0,0
17160,20171205X35855_1,0,0,0,0,0,1,0,0,0,0,0
17161,20171207X11110_1,0,0,0,0,0,1,0,0,0,0,0
17163,20171206X00953_1,0,0,0,0,0,1,0,0,0,0,0
17165,20171208X32353_1,0,0,0,0,0,0,0,0,1,0,0
17167,20171208X31322_1,0,0,0,0,0,1,0,0,0,0,0
17168,20171208X43240_1,0,0,0,0,0,1,0,0,0,0,0
17169,20171203X54335_1,0,0,0,0,0,1,0,0,0,0,0
17170,20171209X05200_1,0,0,0,0,0,1,0,0,0,0,0
17171,20171210X70535_1,0,0,0,0,0,1,0,0,0,0,0
17173,20171210X74756_1,0,0,0,0,0,1,0,0,0,0,0
17174,20171209X73416_1,0,0,0,0,0,1,0,0,0,0,0
17175,20171209X71709_1,0,0,0,0,0,1,0,0,0,0,0
17176,20171203X52324_1,0,0,0,0,0,1,0,0,0,0,0
17177,20171211X54419_1,0,0,0,0,0,1,0,0,0,0,0
17178,20171211X60452_1,0,0,0,0,0,1,0,0,0,0,0
17179,20171211X74152_1,0,0,0,0,0,1,0,0,0,0,0
17180,20171212X00211_1,0,0,0,0,0,0,0,1,0,0,0
17182,20171212X23104_1,0,0,0,0,0,1,0,0,0,0,0
17183,20171209X52134_1,0,0,0,0,0,1,0,0,0,0,0
17184,20171212X50255_1,0,0,0,0,0,0,1,0,0,0,0
17186,20171212X50255_2,0,0,0,0,0,0,1,0,0,0,0
17188,20171212X52137_1,0,0,0,0,0,1,0,0,0,0,0
17189,20171212X95529_1,0,0,0,0,0,1,0,0,0,0,0
17190,20171214X23802_1,0,0,0,0,0,1,0,0,0,0,0
17191,20171214X32057_1,0,0,0,0,0,1,0,0,0,0,0
17192,20171202X62630_1,0,0,0,0,0,1,0,0,0,0,0
17193,20171215X12327_1,0,0,0,0,0,1,0,0,0,0,0
17194,20171217X14131_1,0,0,0,0,0,1,0,0,0,0,0
17195,20171215X23646_1,0,0,0,0,0,1,0,0,0,0,0
17196,20171217X61759_1,0,0,0,0,0,1,0,0,0,0,0
17197,20171216X55947_1,0,0,0,0,0,1,0,0,0,0,0
17198,20171216X44947_1,0,0,0,0,0,1,0,0,0,0,0
17199,20171217X21740_1,0,0,0,0,0,1,0,0,0,0,0
17200,20171218X95343_1,0,0,0,0,0,0,0,0,0,0,0
17202,20171217X13040_1,0,0,0,0,0,1,0,0,0,0,0
17203,20171201X95313_1,0,0,0,0,0,1,0,0,0,0,0
17204,20171218X34421_1,0,0,0,0,0,1,0,0,0,0,0
17205,20171218X80727_1,0,0,0,0,0,1,0,0,0,0,0
17206,20171218X80727_2,0,0,0,0,0,1,0,0,0,0,0
17207,20171215X93022_1,0,0,0,0,0,1,0,0,0,0,0
17208,20171219X90251_1,0,0,0,0,0,0,1,0,0,0,0
17210,20171214X05137_1,0,0,0,0,0,1,0,0,0,0,0
17211,20171219X21630_1,0,0,0,0,0,1,0,0,0,0,0
17212,20171215X01947_1,0,0,0,0,0,0,0,0,0,1,0
17214,20171220X15233_1,0,0,0,0,0,1,0,0,0,0,0
17215,20171220X15657_1,0,0,0,0,0,1,0,0,0,0,0
17216,20171219X74947_1,0,0,0,0,0,1,0,0,0,0,0
17217,20171219X65947_1,0,0,0,0,0,1,0,0,0,0,0
17219,20171220X52223_1,0,0,0,0,0,0,1,0,0,0,0
17221,20171220X63544_1,0,0,0,0,0,1,0,0,0,0,0
17222,20171220X64353_1,0,0,0,0,0,0,0,0,1,0,0
17224,20171220X74157_1,0,0,0,0,0,1,0,0,0,0,0
17225,20171221X43747_1,0,0,0,0,0,1,0,0,0,0,0
17226,20171216X54947_1,0,0,0,0,0,1,0,0,0,0,0
17227,20171216X54947_2,0,0,0,0,0,1,0,0,0,0,0
17228,20171221X55208_1,0,0,0,0,0,1,0,0,0,0,0
17229,20171222X05541_1,0,0,0,0,0,1,0,0,0,0,0
17230,20171223X73130_1,0,0,0,0,0,1,0,0,0,0,0
17231,20171223X21524_1,0,0,0,0,0,1,0,0,0,0,0
17233,20171224X74155_1,0,0,0,0,0,1,0,0,0,0,0
17234,20171224X03602_1,0,0,0,0,0,1,0,0,0,0,0
17236,20171221X95947_1,0,0,0,0,0,1,0,0,0,0,0
17237,20171226X03600_1,0,0,0,0,0,1,0,0,0,0,0
17238,20171226X84739_1,0,0,0,0,0,1,0,0,0,0,0
17239,20171228X35517_1,0,0,0,0,0,0,1,0,0,0,0
17241,20171229X23639_1,0,0,0,0,0,0,0,0,1,0,0
17242,20180101X90241_1,0,0,0,0,0,0,0,0,0,0,0
17244,20180101X94108_1,0,0,0,0,0,0,0,0,1,0,0
17245,20180102X10253_1,0,0,0,0,0,1,0,0,0,0,0
17246,20180102X34923_1,0,0,0,0,0,0,0,1,0,0,0
17248,20180102X44607_1,0,0,0,0,0,1,0,0,0,0,0
17249,20171230X01728_1,0,0,0,0,0,1,0,0,0,0,0
17250,20171227X25339_1,0,0,0,0,0,1,0,0,0,0,0
17251,20180102X11535_1,0,0,0,0,0,1,0,0,0,0,0
17252,20180104X64414_1,0,0,0,0,0,1,0,0,0,0,0
17253,20180101X32947_1,0,0,0,0,0,1,0,0,0,0,0
17255,20180104X85338_1,0,0,0,0,0,1,0,0,0,0,0
17256,20171227X12320_1,0,0,0,0,0,1,0,0,0,0,0
17257,20180108X90308_1,0,0,0,0,0,1,0,0,0,0,0
17258,20180108X94059_1,0,0,0,0,0,0,0,0,0,0,1
17259,20180108X21445_1,0,0,0,0,0,1,0,0,0,0,0
17260,20180109X21216_1,0,0,0,0,0,1,0,0,0,0,0
17261,20180109X22437_1,0,0,0,0,0,0,1,0,0,0,0
17263,20180109X45300_1,0,0,0,0,0,1,0,0,0,0,0
17264,20180110X11342_1,0,0,0,0,0,1,0,0,0,0,0
17265,20180110X40647_1,0,0,0,0,0,0,0,0,0,1,0
17266,20180111X21757_1,0,0,0,0,0,1,0,0,0,0,0
17267,20180111X55713_1,0,0,0,0,0,1,0,0,0,0,0
17268,20180111X85842_1,0,0,0,0,0,0,0,0,1,0,0
17270,20180111X60741_1,0,0,0,0,0,1,0,0,0,0,0
17271,20180111X72421_1,0,0,0,0,0,1,0,0,0,0,0
17272,20171213X33503_1,0,0,0,0,0,1,0,0,0,0,0
17273,20180113X53422_1,0,0,0,0,0,1,0,0,0,0,0
17274,20180113X01419_1,0,0,0,0,0,1,0,0,0,0,0
17275,20180113X55322_1,0,0,0,0,0,1,0,0,0,0,0
17276,20180113X04652_1,0,0,0,0,0,1,0,0,0,0,0
17277,20180115X33637_1,0,0,0,0,0,0,0,0,0,1,0
17278,20180114X05559_1,0,0,0,0,0,1,0,0,0,0,0
17279,20180116X94233_1,0,0,0,0,0,1,0,0,0,0,0
17280,20180116X94446_1,0,0,0,0,0,1,0,0,0,0,0
17281,20180116X12236_1,0,0,0,0,0,0,0,0,1,0,0
17283,20180112X51351_1,0,0,0,0,0,1,0,0,0,0,0
17285,20180115X64043_1,0,0,0,0,0,1,0,0,0,0,0
17286,20171217X75946_1,0,0,0,0,0,1,0,0,0,0,0
17287,20180115X10409_1,0,0,0,0,0,1,0,0,0,0,0
17288,20180116X54101_1,0,0,0,0,0,0,0,0,0,1,0
17289,20180115X40753_1,0,0,0,0,0,1,0,0,0,0,0
17290,20180117X11851_1,0,0,0,0,0,1,0,0,0,0,0
17291,20180117X23437_1,0,0,0,0,0,1,0,0,0,0,0
17292,20180117X61126_1,0,0,0,0,0,1,0,0,0,0,0
17293,20180118X03803_1,0,0,0,0,0,0,0,0,0,1,0
17294,20180118X12003_1,0,0,0,0,0,1,0,0,0,0,0
17295,20180117X85029_1,0,0,0,0,0,1,0,0,0,0,0
